================================================================================
PL 0443  |  PGU-DE-0443_BOP Piping_Field Run(1차분)_CLPL(Rev.1).xlsx
================================================================================
  BOP-FDR-016                   PL:  1건/      5EA  v16:  1행/      5EA
  BOP-FDR-017                   PL:  1건/      4EA  v16:  1행/      4EA
  BOP-FDR-018                   PL:  1건/     30EA  v16:  1행/     30EA
  BOP-FDR-019                   PL:  1건/     30EA  v16:  1행/     30EA
  BOP-FDR-020                   PL:  1건/     30EA  v16:  1행/     30EA
  BOP-FDR-021                   PL:  2건/     24EA  v16:  2행/     24EA
  BOP-FDR-022                   PL:  1건/     30EA  v16:  1행/     30EA
  BOP-FDR-023                   PL:  1건/     30EA  v16:  1행/     30EA
  BOP-FDR-024                   PL:  1건/     30EA  v16:  1행/     30EA
  BOP-FDR-025                   PL:  2건/      2EA  v16:  2행/      2EA
  >>> 결과: 총 25패키지  OK=25  DIFF=0  MISSING=0

================================================================================
PL 0554  |  PGU-DE-0554_BOP Piping_General System_batch 5_CIPL(Rev.2).xlsx
================================================================================
  BOP-PIP-001                   PL:  2건/     30EA  v16:  2행/     30EA
  BOP-PIP-003                   PL:  1건/      2EA  v16:  1행/      2EA
  BOP-PIP-004                   PL: 13건/    894EA  v16: 13행/    894EA
  BOP-PIP-005                   PL:  5건/    139EA  v16:  5행/    139EA
  BOP-PIP-006                   PL:  1건/    329EA  v16:  1행/    329EA
  >>> 결과: 총 5패키지  OK=5  DIFF=0  MISSING=0

================================================================================
PL 0555  |  PGU-DE-0555_BOP Piping_General System_batch 6_CIPL(Rev.2).xlsx
================================================================================
  BOP-PIP-001                   PL:  5건/     15EA  v16:  5행/     15EA
  BOP-PIP-002                   PL:  1건/     16EA  v16:  1행/     16EA
  BOP-PIP-003                   PL:  1건/      2EA  v16:  1행/      2EA
  BOP-PIP-004                   PL:  1건/      2EA  v16:  1행/      2EA
  BOP-PIP-005                   PL:  1건/      2EA  v16:  1행/      2EA
  BOP-PIP-006                   PL:  1건/      2EA  v16:  1행/      2EA
  BOP-PIP-007                   PL:  2건/      4EA  v16:  2행/      4EA
  BOP-PIP-008                   PL:  1건/      4EA  v16:  1행/      4EA
  BOP-PIP-009                   PL:  4건/     17EA  v16:  4행/     17EA
  BOP-PIP-010                   PL: 20건/    162EA  v16: 20행/    162EA
  BOP-PIP-011                   PL: 10건/     57EA  v16: 10행/     57EA
  BOP-PIP-012                   PL:  2건/     25EA  v16:  2행/     25EA
  BOP-PIP-013                   PL:  2건/     24EA  v16:  2행/     24EA
  BOP-PIP-014                   PL:  5건/     13EA  v16:  5행/     13EA
  BOP-PIP-015                   PL: 11건/     62EA  v16: 11행/     62EA
  BOP-PIP-016                   PL:  7건/     16EA  v16:  7행/     16EA
  BOP-PIP-017                   PL:  4건/     15EA  v16:  4행/     15EA
  BOP-PIP-018                   PL:  1건/      2EA  v16:  1행/      2EA
  BOP-PIP-019                   PL:  2건/      2EA  v16:  2행/      2EA
  BOP-PIP-020                   PL:  1건/      2EA  v16:  1행/      2EA
  >>> 결과: 총 20패키지  OK=20  DIFF=0  MISSING=0

================================================================================
PL 0565  |  PGU-DE-0565_BOP Piping_General System_batch 7_CIPL(Rev.3).xlsx
================================================================================
  BOP-FDR-001                   PL:  8건/     11EA  v16:  8행/     11EA
  BOP-FDR-002                   PL: 18건/     18EA  v16: 18행/     18EA
  BOP-FDR-003                   PL:  4건/      6EA  v16:  4행/      6EA
  BOP-FDR-004                   PL:  1건/      4EA  v16:  1행/      4EA
  BOP-FDR-005                   PL:  3건/     17EA  v16:  3행/     17EA
  BOP-FDR-006                   PL: 17건/     42EA  v16: 17행/     42EA
  BOP-FDR-007                   PL:  9건/     45EA  v16:  9행/     45EA
  BOP-FDR-008                   PL:  6건/    133EA  v16:  6행/    133EA
  BOP-FDR-009                   PL: 18건/     91EA  v16: 18행/     91EA
  BOP-FDR-010                   PL: 12건/     75EA  v16: 12행/     75EA
  >>> 결과: 총 10패키지  OK=10  DIFF=0  MISSING=0

================================================================================
PL 0574  |  PGU-DE-0574_BOP Piping_General System_batch 8_CIPL(Rev.3).xlsx
================================================================================
  BOP-FDR-001                   PL:  5건/    231EA  v16:  5행/    231EA
  BOP-FDR-002                   PL:  1건/    368EA  v16:  1행/    368EA
  BOP-FDR-003                   PL:  1건/    113EA  v16:  1행/    113EA
  BOP-FDR-004                   PL:  1건/    138EA  v16:  1행/    138EA
  BOP-FDR-005                   PL:  2건/    218EA  v16:  2행/    218EA
  BOP-FDR-006                   PL:  1건/    356EA  v16:  1행/    356EA
  BOP-FDR-007                   PL:  1건/    115EA  v16:  1행/    115EA
  BOP-FDR-008                   PL:  1건/    414EA  v16:  1행/    414EA
  BOP-FDR-009                   PL: 13건/    387EA  v16: 13행/    387EA
  BOP-FDR-010                   PL: 27건/   2470EA  v16: 27행/   2470EA
  >>> 결과: 총 10패키지  OK=10  DIFF=0  MISSING=0

